dttm,value,anomalyScore,Likelihood Score,label
2014-04-15 01:19:00,91.478,0.0,0.0445655,0
2014-04-15 01:24:00,94.708,0.0,0.0445655,0
2014-04-15 01:29:00,93.628,0.0,0.0445655,0
2014-04-15 01:34:00,91.75,0.0,0.0445655,0
2014-04-15 01:39:00,93.834,0.0,0.0445655,0
2014-04-15 01:44:00,94.394,0.0,0.0445655,0
2014-04-15 01:49:00,92.834,0.0,0.0445655,0
2014-04-15 01:54:00,95.852,0.0,0.0445655,0
2014-04-15 01:59:00,94.406,0.0,0.0445655,0
2014-04-15 02:04:00,93.584,0.0,0.0445655,0
2014-04-15 02:09:00,92.25,0.0,0.0445655,0
2014-04-15 02:14:00,96.764,0.0,0.0445655,0
2014-04-15 02:19:00,96.772,0.0,0.0445655,0
2014-04-15 02:24:00,93.584,0.0,0.0445655,0
2014-04-15 02:29:00,93.5,0.0,0.0445655,0
2014-04-15 02:34:00,93.792,0.0,0.0445655,0
2014-04-15 02:39:00,95.964,0.0,0.0445655,0
2014-04-15 02:44:00,93.81,0.0,0.0445655,0
2014-04-15 02:49:00,95.556,0.0,0.0445655,0
2014-04-15 02:54:00,92.966,0.0,0.0445655,0
2014-04-15 02:59:00,93.858,0.0,0.0445655,0
2014-04-15 03:04:00,95.354,0.0,0.0445655,0
2014-04-15 03:09:00,92.408,0.0,0.0445655,0
2014-04-15 03:14:00,93.084,0.0,0.0445655,0
2014-04-15 03:19:00,95.124,0.0,0.0445655,0
2014-04-15 03:24:00,97.042,0.0,0.0445655,0
2014-04-15 03:29:00,93.762,0.0,0.0445655,0
2014-04-15 03:34:00,94.458,0.0,0.0445655,0
2014-04-15 03:39:00,95.792,0.0,0.0445655,0
2014-04-15 03:44:00,93.792,0.0,0.0445655,0
2014-04-15 03:49:00,95.812,0.0,0.0445655,0
2014-04-15 03:54:00,94.126,0.0,0.0445655,0
2014-04-15 03:59:00,93.75,0.0,0.0445655,0
2014-04-15 04:04:00,90.25,0.0,0.0445655,0
2014-04-15 04:09:00,97.708,0.0,0.0445655,0
2014-04-15 04:14:00,95.218,0.0,0.0445655,0
2014-04-15 04:19:00,95.48,0.0,0.0445655,0
2014-04-15 04:24:00,92.916,0.0,0.0445655,0
2014-04-15 04:29:00,94.874,0.0,0.0445655,0
2014-04-15 04:34:00,93.376,0.0,0.0445655,0
2014-04-15 04:39:00,92.084,0.0,0.0445655,0
2014-04-15 04:44:00,95.456,0.0,0.0445655,0
2014-04-15 04:49:00,95.542,0.0,0.0445655,0
2014-04-15 04:54:00,93.75,0.0,0.0445655,0
2014-04-15 04:59:00,92.328,0.0,0.0445655,0
2014-04-15 05:04:00,95.042,0.0,0.0445655,0
2014-04-15 05:09:00,95.746,0.0,0.0445655,0
2014-04-15 05:14:00,94.922,0.0,0.0445655,0
2014-04-15 05:19:00,94.532,0.0,0.0445655,0
2014-04-15 05:24:00,96.336,0.0,0.0445655,0
2014-04-15 05:29:00,93.584,0.0,0.0445655,0
2014-04-15 05:34:00,94.176,0.0,0.0445655,0
2014-04-15 05:39:00,94.25,0.0,0.0445655,0
2014-04-15 05:44:00,96.512,0.0,0.0445655,0
2014-04-15 05:49:00,92.708,0.0,0.0445655,0
2014-04-15 05:54:00,94.666,0.0,0.0445655,0
2014-04-15 05:59:00,92.458,0.0,0.0445655,0
2014-04-15 06:04:00,95.034,0.0,0.0445655,0
2014-04-15 06:09:00,93.5,0.0,0.0445655,0
2014-04-15 06:14:00,92.346,0.0,0.0445655,0
2014-04-15 06:19:00,91.454,0.0,0.0445655,0
2014-04-15 06:24:00,92.0,0.0,0.0445655,0
2014-04-15 06:29:00,92.0,0.0,0.0445655,0
2014-04-15 06:34:00,93.698,0.0,0.0445655,0
2014-04-15 06:39:00,94.208,0.0,0.0445655,0
2014-04-15 06:44:00,93.824,0.0,0.0445655,0
2014-04-15 06:49:00,88.376,0.0,0.0445655,0
2014-04-15 06:54:00,94.0,0.0,0.0445655,0
2014-04-15 06:59:00,91.166,0.0,0.0445655,0
2014-04-15 07:04:00,91.514,0.0,0.0445655,0
2014-04-15 07:09:00,90.028,0.0,0.0445655,0
2014-04-15 07:14:00,88.974,0.0,0.0445655,0
2014-04-15 07:19:00,95.298,0.0,0.0445655,0
2014-04-15 07:24:00,93.726,0.0,0.0445655,0
2014-04-15 07:29:00,91.542,0.0,0.0445655,0
2014-04-15 07:34:00,92.416,0.0,0.0445655,0
2014-04-15 07:39:00,95.47,0.0,0.0445655,0
2014-04-15 07:44:00,97.542,0.0,0.0445655,0
2014-04-15 07:49:00,92.552,0.0,0.0445655,0
2014-04-15 07:54:00,93.416,0.0,0.0445655,0
2014-04-15 07:59:00,89.87,0.0,0.0445655,0
2014-04-15 08:04:00,92.41,0.0,0.0445655,0
2014-04-15 08:09:00,91.73,0.0,0.0445655,0
2014-04-15 08:14:00,93.624,0.0,0.0445655,0
2014-04-15 08:19:00,93.134,0.0,0.0445655,0
2014-04-15 08:24:00,92.334,0.0,0.0445655,0
2014-04-15 08:29:00,94.376,0.0,0.0445655,0
2014-04-15 08:34:00,94.078,0.0,0.0445655,0
2014-04-15 08:39:00,93.042,0.0,0.0445655,0
2014-04-15 08:44:00,93.958,0.0,0.0445655,0
2014-04-15 08:49:00,94.124,0.0,0.0445655,0
2014-04-15 08:54:00,91.458,0.0,0.0445655,0
2014-04-15 08:59:00,93.376,0.0,0.0445655,0
2014-04-15 09:04:00,94.25,0.0,0.0445655,0
2014-04-15 09:09:00,95.834,0.0,0.0445655,0
2014-04-15 09:14:00,94.564,0.0,0.0445655,0
2014-04-15 09:19:00,93.25,0.0,0.0445655,0
2014-04-15 09:24:00,94.348,0.0,0.0445655,0
2014-04-15 09:29:00,97.188,0.0,0.0445655,0
2014-04-15 09:34:00,95.114,0.0,0.0445655,0
2014-04-15 09:39:00,95.958,0.0,0.0445655,0
2014-04-15 09:44:00,95.708,0.0,0.0445655,0
2014-04-15 09:49:00,91.83,0.0,0.0445655,0
2014-04-15 09:54:00,93.584,0.0,0.0445655,0
2014-04-15 09:59:00,93.166,0.0,0.0445655,0
2014-04-15 10:04:00,92.708,0.0,0.0445655,0
2014-04-15 10:09:00,93.042,0.0,0.0445655,0
2014-04-15 10:14:00,95.084,0.0,0.0445655,0
2014-04-15 10:19:00,97.042,0.0,0.0445655,0
2014-04-15 10:24:00,93.958,0.0,0.0445655,0
2014-04-15 10:29:00,94.124,0.0,0.0445655,0
2014-04-15 10:34:00,92.416,0.0,0.0445655,0
2014-04-15 10:39:00,95.166,0.0,0.0445655,0
2014-04-15 10:44:00,93.084,0.0,0.0445655,0
2014-04-15 10:49:00,95.43,0.0,0.0445655,0
2014-04-15 10:54:00,93.904,0.0,0.0445655,0
2014-04-15 10:59:00,94.054,0.0,0.0445655,0
2014-04-15 11:04:00,93.334,0.0,0.0445655,0
2014-04-15 11:09:00,93.058,0.0,0.0445655,0
2014-04-15 11:14:00,93.92,0.0,0.0445655,0
2014-04-15 11:19:00,94.208,0.0,0.0445655,0
2014-04-15 11:24:00,95.806,0.0,0.0445655,0
2014-04-15 11:29:00,90.75,0.0,0.0445655,0
2014-04-15 11:34:00,93.584,0.0,0.0445655,0
2014-04-15 11:39:00,93.334,0.0,0.0445655,0
2014-04-15 11:44:00,94.292,0.0,0.0445655,0
2014-04-15 11:49:00,95.272,0.0,0.0445655,0
2014-04-15 11:54:00,93.958,0.0,0.0445655,0
2014-04-15 11:59:00,90.75,0.0,0.0445655,0
2014-04-15 12:04:00,95.446,0.0,0.0445655,0
2014-04-15 12:09:00,93.732,0.0,0.0445655,0
2014-04-15 12:14:00,91.162,0.0,0.0445655,0
2014-04-15 12:19:00,92.19,0.0,0.0445655,0
2014-04-15 12:24:00,93.87,0.0,0.0445655,0
2014-04-15 12:29:00,92.918,0.0,0.0445655,0
2014-04-15 12:34:00,93.208,0.0,0.0445655,0
2014-04-15 12:39:00,92.792,0.0,0.0445655,0
2014-04-15 12:44:00,96.75,0.0,0.0445655,0
2014-04-15 12:49:00,93.374,0.0,0.0445655,0
2014-04-15 12:54:00,94.358,0.0,0.0445655,0
2014-04-15 12:59:00,93.27,0.0,0.0445655,0
2014-04-15 13:04:00,93.54,0.0,0.0445655,0
2014-04-15 13:09:00,93.024,0.0,0.0445655,0
2014-04-15 13:14:00,95.166,0.0,0.0445655,0
2014-04-15 13:19:00,95.04,0.0,0.0445655,0
2014-04-15 13:24:00,93.904,0.0,0.0445655,0
2014-04-15 13:29:00,93.834,0.0,0.0445655,0
2014-04-15 13:34:00,94.406,0.0,0.0445655,0
2014-04-15 13:39:00,94.376,0.0,0.0445655,0
2014-04-15 13:44:00,95.334,0.0,0.0445655,0
2014-04-15 13:49:00,95.084,0.0,0.0445655,0
2014-04-15 13:54:00,89.958,0.0,0.0445655,0
2014-04-15 13:59:00,91.1,0.0,0.0445655,0
2014-04-15 14:04:00,93.822,0.0,0.0445655,0
2014-04-15 14:09:00,93.608,0.0,0.0445655,0
2014-04-15 14:14:00,90.504,0.0,0.0445655,0
2014-04-15 14:19:00,88.384,0.0,0.0445655,0
2014-04-15 14:24:00,91.124,0.0,0.0445655,0
2014-04-15 14:29:00,93.542,0.0,0.0445655,0
2014-04-15 14:34:00,86.728,0.025,0.0547993,0
2014-04-15 14:39:00,91.44,0.0,0.0547993,0
2014-04-15 14:44:00,93.172,0.0,0.0547993,0
2014-04-15 14:49:00,92.634,0.0,0.0547993,0
2014-04-15 14:54:00,95.804,0.0,0.0547993,0
2014-04-15 14:59:00,92.916,0.0,0.0547993,0
2014-04-15 15:04:00,89.948,0.0,0.0547993,0
2014-04-15 15:09:00,92.834,0.0,0.0547993,0
2014-04-15 15:14:00,91.666,0.0,0.0547993,0
2014-04-15 15:19:00,92.0,0.0,0.0547993,0
2014-04-15 15:24:00,89.92,0.0,0.0445655,0
2014-04-15 15:29:00,94.024,0.0,0.0445655,0
2014-04-15 15:34:00,91.876,0.0,0.0445655,0
2014-04-15 15:39:00,92.042,0.0,0.0445655,0
2014-04-15 15:44:00,76.874,0.975,0.999952,0
2014-04-15 15:49:00,86.124,1.0,0.999,0
2014-04-15 15:54:00,84.626,0.05,0.999,0
2014-04-15 15:59:00,82.374,0.2,0.999,0
2014-04-15 16:04:00,85.528,0.025,0.999,0
2014-04-15 16:09:00,90.23,0.0,0.999,0
2014-04-15 16:14:00,90.458,0.0,0.999,0
2014-04-15 16:19:00,90.584,0.0,0.999,0
2014-04-15 16:24:00,91.626,0.0,0.999,0
2014-04-15 16:29:00,90.0,0.0,0.999,0
2014-04-15 16:34:00,93.404,0.0,0.999,0
2014-04-15 16:39:00,95.766,0.0,0.460172,0
2014-04-15 16:44:00,93.768,0.0,0.344578,0
2014-04-15 16:49:00,89.292,0.0,0.0547993,0
2014-04-15 16:54:00,54.958,1.0,0.999968,0
2014-04-15 16:59:00,54.7775,1.0,0.999,0
2014-04-15 17:04:00,90.032,1.0,0.999,0
2014-04-15 17:09:00,93.18,0.0,0.999,0
2014-04-15 17:14:00,88.178,0.0,0.999,0
2014-04-15 17:19:00,87.998,0.0,0.999,0
2014-04-15 17:24:00,87.986,0.0,0.999,0
2014-04-15 17:29:00,87.542,0.0,0.999,0
2014-04-15 17:34:00,89.084,0.0,0.999,0
2014-04-15 17:39:00,89.876,0.0,0.999,0
2014-04-15 17:44:00,87.044,0.0,0.999,0
2014-04-15 17:49:00,88.0,0.0,0.999,0
2014-04-15 17:54:00,88.498,0.0,0.0445655,0
2014-04-15 17:59:00,89.322,0.0,0.0445655,0
2014-04-15 18:04:00,88.166,0.0,0.0445655,0
2014-04-15 18:09:00,92.916,0.0,0.0445655,0
2014-04-15 18:14:00,87.626,0.0,0.0445655,0
2014-04-15 18:19:00,89.072,0.0,0.0445655,0
2014-04-15 18:24:00,85.238,0.0,0.0445655,0
2014-04-15 18:29:00,89.756,0.0,0.0445655,0
2014-04-15 18:34:00,87.666,0.0,0.0445655,0
2014-04-15 18:39:00,89.626,0.0,0.0445655,0
2014-04-15 18:44:00,90.292,0.0,0.0445655,0
2014-04-15 18:49:00,87.746,0.0,0.0445655,0
2014-04-15 18:54:00,85.458,0.025,0.0668072,0
2014-04-15 18:59:00,88.0,0.0,0.0668072,0
2014-04-15 19:04:00,88.958,0.0,0.0668072,0
2014-04-15 19:09:00,92.606,0.0,0.0668072,0
2014-04-15 19:14:00,76.982,0.85,0.999313,0
2014-04-15 19:19:00,92.262,1.0,1.0,0
2014-04-15 19:24:00,86.552,0.025,0.999,0
2014-04-15 19:29:00,88.042,0.0,0.999,0
2014-04-15 19:34:00,88.334,0.0,0.999,0
2014-04-15 19:39:00,90.696,0.0,0.999,0
2014-04-15 19:44:00,87.894,0.0,0.999,0
2014-04-15 19:49:00,93.85,0.0,0.999,0
2014-04-15 19:54:00,91.348,0.0,0.999,0
2014-04-15 19:59:00,91.626,0.0,0.999,0
2014-04-15 20:04:00,89.084,0.0,0.999663,0
2014-04-15 20:09:00,90.982,0.0,0.0968005,0
2014-04-15 20:14:00,90.982,0.0,0.0807567,0
2014-04-15 20:19:00,92.188,0.0,0.0807567,0
2014-04-15 20:24:00,90.25,0.0,0.0807567,0
2014-04-15 20:29:00,93.166,0.0,0.0807567,0
2014-04-15 20:34:00,93.75,0.0,0.0807567,0
2014-04-15 20:39:00,89.584,0.0,0.0807567,0
2014-04-15 20:44:00,91.708,0.0,0.0807567,0
2014-04-15 20:49:00,89.12,0.0,0.0807567,0
2014-04-15 20:54:00,91.618,0.0,0.0807567,0
2014-04-15 20:59:00,91.266,0.0,0.0807567,0
2014-04-15 21:04:00,94.084,0.0,0.0807567,0
2014-04-15 21:09:00,94.5,0.0,0.0807567,0
2014-04-15 21:14:00,93.708,0.0,0.0807567,0
2014-04-15 21:19:00,92.708,0.0,0.0807567,0
2014-04-15 21:24:00,93.662,0.0,0.0807567,0
2014-04-15 21:29:00,91.652,0.0,0.0807567,0
2014-04-15 21:34:00,93.752,0.0,0.0807567,0
2014-04-15 21:39:00,91.076,0.0,0.0807567,0
2014-04-15 21:44:00,92.508,0.0,0.0807567,0
2014-04-15 21:49:00,93.64,0.0,0.0807567,0
2014-04-15 21:54:00,93.584,0.0,0.0807567,0
2014-04-15 21:59:00,92.124,0.0,0.0807567,0
2014-04-15 22:04:00,90.166,0.0,0.0807567,0
2014-04-15 22:09:00,94.484,0.0,0.0807567,0
2014-04-15 22:14:00,92.148,0.0,0.0807567,0
2014-04-15 22:19:00,93.486,0.0,0.0807567,0
2014-04-15 22:24:00,94.56,0.0,0.0807567,0
2014-04-15 22:29:00,91.458,0.0,0.0807567,0
2014-04-15 22:34:00,91.0,0.0,0.0807567,0
2014-04-15 22:39:00,91.876,0.0,0.0807567,0
2014-04-15 22:44:00,90.042,0.0,0.0807567,0
2014-04-15 22:49:00,93.626,0.0,0.0807567,0
2014-04-15 22:54:00,93.666,0.0,0.0807567,0
2014-04-15 22:59:00,95.166,0.0,0.0807567,0
2014-04-15 23:04:00,92.59,0.0,0.0807567,0
2014-04-15 23:09:00,94.042,0.0,0.0807567,0
2014-04-15 23:14:00,87.708,0.025,0.0968005,0
2014-04-15 23:19:00,92.782,0.0,0.0968005,0
2014-04-15 23:24:00,91.514,0.0,0.0968005,0
2014-04-15 23:29:00,88.834,0.0,0.0968005,0
2014-04-15 23:34:00,90.964,0.0,0.0968005,0
2014-04-15 23:39:00,91.084,0.0,0.0968005,0
2014-04-15 23:44:00,90.158,0.0,0.0968005,0
2014-04-15 23:49:00,88.958,0.0,0.0968005,0
2014-04-15 23:54:00,91.896,0.0,0.0968005,0
2014-04-15 23:59:00,92.916,0.0,0.0968005,0
2014-04-16 00:04:00,91.348,0.0,0.0807567,0
2014-04-16 00:09:00,92.75,0.0,0.0807567,0
2014-04-16 00:14:00,93.704,0.0,0.0807567,0
2014-04-16 00:19:00,93.292,0.0,0.0807567,0
2014-04-16 00:24:00,93.916,0.0,0.0807567,0
2014-04-16 00:29:00,92.126,0.0,0.0807567,0
2014-04-16 00:34:00,93.084,0.0,0.0807567,0
2014-04-16 00:39:00,93.454,0.0,0.0807567,0
2014-04-16 00:44:00,91.292,0.0,0.0807567,0
2014-04-16 00:49:00,94.25,0.0,0.0807567,0
2014-04-16 00:54:00,91.542,0.0,0.0807567,0
2014-04-16 00:59:00,93.292,0.0,0.0807567,0
2014-04-16 01:04:00,92.63,0.0,0.0807567,0
2014-04-16 01:09:00,94.392,0.0,0.0807567,0
2014-04-16 01:14:00,90.292,0.0,0.0807567,0
2014-04-16 01:19:00,94.292,0.0,0.0807567,0
2014-04-16 01:24:00,93.57,0.0,0.0807567,0
2014-04-16 01:29:00,91.876,0.0,0.0807567,0
2014-04-16 01:34:00,91.376,0.0,0.0807567,0
2014-04-16 01:39:00,92.658,0.0,0.0807567,0
2014-04-16 01:44:00,90.666,0.0,0.0807567,0
2014-04-16 01:49:00,92.5,0.0,0.0807567,0
2014-04-16 01:54:00,92.042,0.0,0.0807567,0
2014-04-16 01:59:00,92.5,0.0,0.0807567,0
2014-04-16 02:04:00,93.208,0.0,0.0807567,0
2014-04-16 02:09:00,95.34,0.0,0.0807567,0
2014-04-16 02:14:00,93.962,0.0,0.0807567,0
2014-04-16 02:19:00,93.558,0.0,0.0807567,0
2014-04-16 02:24:00,90.082,0.0,0.0807567,0
2014-04-16 02:29:00,90.344,0.0,0.0807567,0
2014-04-16 02:34:00,92.506,0.0,0.0807567,0
2014-04-16 02:39:00,90.894,0.0,0.0807567,0
2014-04-16 02:44:00,91.416,0.0,0.0807567,0
2014-04-16 02:49:00,90.374,0.0,0.0807567,0
2014-04-16 02:54:00,92.166,0.0,0.0807567,0
2014-04-16 02:59:00,91.632,0.0,0.0807567,0
2014-04-16 03:04:00,92.416,0.0,0.0807567,0
2014-04-16 03:09:00,98.292,0.0,0.0807567,0
2014-04-16 03:14:00,92.124,0.0,0.0807567,0
2014-04-16 03:19:00,91.416,0.0,0.0807567,0
2014-04-16 03:24:00,91.458,0.0,0.0807567,0
2014-04-16 03:29:00,58.462,1.0,0.999517,0
2014-04-16 03:34:00,24.432,1.0,1.0,0
2014-04-16 03:39:00,24.624,1.0,0.999,0
2014-04-16 03:44:00,23.994,1.0,0.999,0
2014-04-16 03:49:00,24.292,0.0,0.999,0
2014-04-16 03:54:00,25.208,0.15,0.999,0
2014-04-16 03:59:00,24.542,0.0,0.999,0
2014-04-16 04:04:00,18.7225,0.875,0.999,0
2014-04-16 04:09:00,35.932,1.0,0.999,0
2014-04-16 04:14:00,24.638,1.0,0.999,0
2014-04-16 04:19:00,23.59,0.25,0.999,0
2014-04-16 04:24:00,24.608,0.075,0.999,0
2014-04-16 04:29:00,24.204,0.1,0.999,0
2014-04-16 04:34:00,24.294,0.1,0.999,0
2014-04-16 04:39:00,24.82,0.125,0.999,0
2014-04-16 04:44:00,24.584,0.05,0.999,0
2014-04-16 04:49:00,24.584,0.0,0.999,0
2014-04-16 04:54:00,25.376,0.2,0.999,0
2014-04-16 04:59:00,25.124,0.175,0.999,0
2014-04-16 05:04:00,24.952,0.2,0.996533,0
2014-04-16 05:09:00,36.462,1.0,0.999999,0
2014-04-16 05:14:00,24.652,0.85,0.999,0
2014-04-16 05:19:00,25.048,0.125,0.999,0
2014-04-16 05:24:00,25.32,0.175,0.999,0
2014-04-16 05:29:00,25.166,0.075,0.999,0
2014-04-16 05:34:00,24.792,0.0,0.999,0
2014-04-16 05:39:00,25.334,0.0,0.999,0
2014-04-16 05:44:00,24.876,0.0,0.999,0
2014-04-16 05:49:00,24.708,0.05,0.999,0
2014-04-16 05:54:00,25.75,0.075,0.999,0
2014-04-16 05:59:00,25.5,0.05,0.997445,0
2014-04-16 06:04:00,25.416,0.05,0.788145,0
2014-04-16 06:09:00,36.334,1.0,0.99865,0
2014-04-16 06:14:00,25.334,0.325,0.999517,0
2014-04-16 06:19:00,25.108,0.075,0.999517,0
2014-04-16 06:24:00,25.32,0.05,0.999767,0
2014-04-16 06:29:00,25.402,0.05,0.999841,0
2014-04-16 06:34:00,24.666,0.05,0.999892,0
2014-04-16 06:39:00,25.208,0.05,0.999892,0
2014-04-16 06:44:00,25.122,0.05,0.999841,0
2014-04-16 06:49:00,25.25,0.0,0.999767,0
2014-04-16 06:54:00,25.542,0.025,0.999663,0
2014-04-16 06:59:00,25.584,0.025,0.841345,0
2014-04-16 07:04:00,25.334,0.0,0.57926,0
2014-04-16 07:09:00,36.67,0.525,0.903199,0
2014-04-16 07:14:00,25.108,0.8,0.999313,0
2014-04-16 07:19:00,24.976,0.0,0.99865,0
2014-04-16 07:24:00,25.274,0.0,0.998134,0
2014-04-16 07:29:00,24.842,0.0,0.997445,0
2014-04-16 07:34:00,24.542,0.025,0.996533,0
2014-04-16 07:39:00,25.0,0.025,0.997445,0
2014-04-16 07:44:00,24.916,0.025,0.997445,0
2014-04-16 07:49:00,24.516,0.025,0.997445,0
2014-04-16 07:54:00,25.25,0.0,0.997445,0
2014-04-16 07:59:00,25.204,0.025,0.933193,0
2014-04-16 08:04:00,24.8,0.025,0.344578,0
2014-04-16 08:09:00,36.0,0.8,0.945201,0
2014-04-16 08:14:00,25.292,0.8,0.999767,0
2014-04-16 08:19:00,25.166,0.025,0.999841,0
2014-04-16 08:24:00,25.376,0.025,0.999841,0
2014-04-16 08:29:00,24.874,0.025,0.999841,0
2014-04-16 08:34:00,24.542,0.025,0.999841,0
2014-04-16 08:39:00,25.042,0.025,0.999841,0
2014-04-16 08:44:00,24.666,0.025,0.999841,0
2014-04-16 08:49:00,24.792,0.025,0.999841,0
2014-04-16 08:54:00,25.45,0.025,0.999841,0
2014-04-16 08:59:00,25.214,0.025,0.955435,0
2014-04-16 09:04:00,24.916,0.025,0.460172,0
2014-04-16 09:09:00,36.166,0.85,0.971283,0
2014-04-16 09:14:00,24.958,0.275,0.991802,0
2014-04-16 09:19:00,24.666,0.025,0.991802,0
2014-04-16 09:24:00,24.624,0.025,0.991802,0
2014-04-16 09:29:00,25.126,0.025,0.991802,0
2014-04-16 09:34:00,25.126,0.025,0.991802,0
2014-04-16 09:39:00,24.916,0.025,0.991802,0
2014-04-16 09:44:00,25.25,0.025,0.991802,0
2014-04-16 09:49:00,24.834,0.025,0.991802,0
2014-04-16 09:54:00,25.666,0.05,0.99379,0
2014-04-16 09:59:00,25.364,0.025,0.691462,0
2014-04-16 10:04:00,24.792,0.025,0.460172,0
2014-04-16 10:09:00,36.626,0.75,0.955435,0
2014-04-16 10:14:00,24.484,0.55,0.998134,0
2014-04-16 10:19:00,24.94,0.025,0.998134,0
2014-04-16 10:24:00,24.726,0.025,0.998134,0
2014-04-16 10:29:00,26.458,0.05,0.998134,0
2014-04-16 10:34:00,24.916,0.025,0.998134,0
2014-04-16 10:39:00,25.272,0.025,0.998134,0
2014-04-16 10:44:00,25.166,0.025,0.998134,0
2014-04-16 10:49:00,24.75,0.025,0.998134,0
2014-04-16 10:54:00,25.334,0.05,0.998134,0
2014-04-16 10:59:00,25.626,0.05,0.903199,0
2014-04-16 11:04:00,25.082,0.05,0.539828,0
2014-04-16 11:09:00,35.876,0.75,0.96407,0
2014-04-16 11:14:00,24.916,1.0,0.999978,0
2014-04-16 11:19:00,24.992,0.0,0.999,0
2014-04-16 11:24:00,25.484,0.0,0.999,0
2014-04-16 11:29:00,25.084,0.025,0.999,0
2014-04-16 11:34:00,24.792,0.0,0.999,0
2014-04-16 11:39:00,25.084,0.0,0.999892,0
2014-04-16 11:44:00,25.374,0.0,0.999841,0
2014-04-16 11:49:00,24.75,0.0,0.999767,0
2014-04-16 11:54:00,25.416,0.0,0.999663,0
2014-04-16 11:59:00,25.334,0.0,0.955435,0
2014-04-16 12:04:00,25.042,0.0,0.274253,0
2014-04-16 12:09:00,35.854,0.8,0.88493,0
2014-04-16 12:14:00,24.626,0.8,0.99865,0
2014-04-16 12:19:00,25.11,0.0,0.99865,0
2014-04-16 12:24:00,24.97,0.0,0.99865,0
2014-04-16 12:29:00,24.94,0.05,0.999032,0
2014-04-16 12:34:00,24.666,0.025,0.999032,0
2014-04-16 12:39:00,24.708,0.025,0.999313,0
2014-04-16 12:44:00,25.126,0.025,0.999313,0
2014-04-16 12:49:00,25.25,0.025,0.999517,0
2014-04-16 12:54:00,25.416,0.025,0.999517,0
2014-04-16 12:59:00,25.692,0.0,0.933193,0
2014-04-16 13:04:00,26.0425,0.0,0.382089,0
2014-04-16 13:09:00,36.386,0.9,0.955435,0
2014-04-16 13:14:00,24.726,1.0,0.999968,0
2014-04-16 13:19:00,24.706,0.025,0.999,0
2014-04-16 13:24:00,24.76,0.025,0.999,0
2014-04-16 13:29:00,23.756,0.075,0.999,0
2014-04-16 13:34:00,24.334,0.05,0.999,0
2014-04-16 13:39:00,24.416,0.05,0.999,0
2014-04-16 13:44:00,24.916,0.025,0.999,0
2014-04-16 13:49:00,24.292,0.1,0.999,0
2014-04-16 13:54:00,25.026,0.025,0.999,0
2014-04-16 13:59:00,24.334,0.1,0.995339,0
2014-04-16 14:04:00,24.284,0.1,0.725747,0
2014-04-16 14:09:00,36.166,0.875,0.99379,0
2014-04-16 14:14:00,24.082,1.0,0.999998,0
2014-04-16 14:19:00,85.266,1.0,0.999,0
2014-04-16 14:24:00,94.834,0.0,0.999,0
2014-04-16 14:29:00,92.162,0.0,0.999,0
2014-04-16 14:34:00,94.4,0.0,0.999,0
2014-04-16 14:39:00,94.334,0.0,0.999,0
2014-04-16 14:44:00,93.882,0.0,0.999,0
2014-04-16 14:49:00,91.75,0.0,0.999,0
2014-04-16 14:54:00,92.208,0.0,0.999,0
2014-04-16 14:59:00,93.374,0.0,0.999892,0
2014-04-16 15:04:00,88.626,0.0,0.933193,0
2014-04-16 15:09:00,90.874,0.0,0.241964,0
2014-04-16 15:14:00,91.25,0.0,0.241964,0
2014-04-16 15:19:00,92.374,0.0,0.241964,0
2014-04-16 15:24:00,85.958,0.05,0.308538,0
2014-04-16 15:29:00,86.75,0.025,0.308538,0
2014-04-16 15:34:00,85.584,0.05,0.344578,0
2014-04-16 15:39:00,84.958,0.05,0.382089,0
2014-04-16 15:44:00,85.25,0.05,0.42074,0
2014-04-16 15:49:00,87.25,0.025,0.460172,0
2014-04-16 15:54:00,87.132,0.025,0.460172,0
2014-04-16 15:59:00,94.1,0.0,0.460172,0
2014-04-16 16:04:00,89.208,0.0,0.460172,0
2014-04-16 16:09:00,93.584,0.0,0.460172,0
2014-04-16 16:14:00,92.292,0.0,0.42074,0
2014-04-16 16:19:00,89.196,0.0,0.42074,0
2014-04-16 16:24:00,90.25,0.0,0.382089,0
2014-04-16 16:29:00,90.952,0.0,0.344578,0
2014-04-16 16:34:00,91.4,0.0,0.308538,0
2014-04-16 16:39:00,93.182,0.0,0.274253,0
2014-04-16 16:44:00,89.512,0.0,0.274253,0
2014-04-16 16:49:00,88.648,0.025,0.274253,0
2014-04-16 16:54:00,88.878,0.0,0.274253,0
2014-04-16 16:59:00,87.006,0.0,0.274253,0
2014-04-16 17:04:00,93.532,0.0,0.274253,0
2014-04-16 17:09:00,93.072,0.0,0.274253,0
2014-04-16 17:14:00,80.63,0.125,0.382089,0
2014-04-16 17:19:00,91.722,0.0,0.382089,0
2014-04-16 17:24:00,92.194,0.0,0.382089,0
2014-04-16 17:29:00,90.94,0.0,0.382089,0
2014-04-16 17:34:00,89.666,0.0,0.382089,0
2014-04-16 17:39:00,94.292,0.0,0.344578,0
2014-04-16 17:44:00,92.626,0.0,0.344578,0
2014-04-16 17:49:00,93.376,0.0,0.344578,0
2014-04-16 17:54:00,91.872,0.0,0.344578,0
2014-04-16 17:59:00,90.482,0.0,0.344578,0
2014-04-16 18:04:00,92.91,0.0,0.274253,0
2014-04-16 18:09:00,92.124,0.0,0.274253,0
